code,tpqi_code,tpqi_tier1_code,tpqi_tier2_code,tpqi_tier3_code,tpqi_level_code,tpqi_level_name,create_date,update_date,is_use
1433,3377,CER,CSW,874,12,ระดับ 2,2022-09-14 15:39:44.030652,2022-09-14 15:39:44.030652,1
1434,3378,CER,CSW,875,13,ระดับ 3,2022-09-14 15:39:44.031651,2022-09-14 15:39:44.031651,1
1435,3379,CER,CSW,876,13,ระดับ 3,2022-09-14 15:39:44.031651,2022-09-14 15:39:44.031651,1
1436,3380,CER,CSW,877,13,ระดับ 3,2022-09-14 15:39:44.031651,2022-09-14 15:39:44.031651,1
1437,3381,CER,CSW,878,14,ระดับ 4,2022-09-14 15:39:44.031651,2022-09-14 15:39:44.031651,1
1438,3382,CER,CSW,879,14,ระดับ 4,2022-09-14 15:39:44.031651,2022-09-14 15:39:44.031651,1
1439,3383,CER,CSW,879,15,ระดับ 5,2022-09-14 15:39:44.031651,2022-09-14 15:39:44.031651,1
1440,3384,CER,CSW,879,16,ระดับ 6,2022-09-14 15:39:44.031651,2022-09-14 15:39:44.031651,1
1441,3385,CER,CDT,626,12,ระดับ 2,2022-09-14 15:39:44.031651,2022-09-14 15:39:44.031651,1
1442,3386,CER,CDT,625,12,ระดับ 2,2022-09-14 15:39:44.031651,2022-09-14 15:39:44.031651,1
1443,3387,CER,CDT,621,13,ระดับ 3,2022-09-14 15:39:44.031651,2022-09-14 15:39:44.031651,1
1444,3388,CER,CDT,622,13,ระดับ 3,2022-09-14 15:39:44.031651,2022-09-14 15:39:44.031651,1
1445,3389,CER,CDT,619,13,ระดับ 3,2022-09-14 15:39:44.032652,2022-09-14 15:39:44.032652,1
1446,3390,CER,CDT,623,13,ระดับ 3,2022-09-14 15:39:44.032652,2022-09-14 15:39:44.032652,1
1447,3391,CER,CDT,624,13,ระดับ 3,2022-09-14 15:39:44.032652,2022-09-14 15:39:44.032652,1
1448,3392,CER,CDT,618,14,ระดับ 4,2022-09-14 15:39:44.032652,2022-09-14 15:39:44.032652,1
1449,3393,CER,CDT,617,14,ระดับ 4,2022-09-14 15:39:44.032652,2022-09-14 15:39:44.032652,1
1450,3394,CER,CDT,620,14,ระดับ 4,2022-09-14 15:39:44.032652,2022-09-14 15:39:44.032652,1
1451,3395,CER,CDT,620,15,ระดับ 5,2022-09-14 15:39:44.032652,2022-09-14 15:39:44.032652,1
1452,3396,CER,CDT,620,16,ระดับ 6,2022-09-14 15:39:44.032652,2022-09-14 15:39:44.032652,1
1453,3397,CER,CPI,880,12,ระดับ 2,2022-09-14 15:39:44.032652,2022-09-14 15:39:44.032652,1
1454,3398,CER,CPI,881,12,ระดับ 2,2022-09-14 15:39:44.032652,2022-09-14 15:39:44.032652,1
1455,3399,CER,CPI,882,12,ระดับ 2,2022-09-14 15:39:44.032652,2022-09-14 15:39:44.032652,1
1456,3400,CER,CPI,883,12,ระดับ 2,2022-09-14 15:39:44.033651,2022-09-14 15:39:44.033651,1
1457,3401,CER,CPI,884,12,ระดับ 2,2022-09-14 15:39:44.033651,2022-09-14 15:39:44.033651,1
1458,3402,CER,CPI,885,13,ระดับ 3,2022-09-14 15:39:44.033651,2022-09-14 15:39:44.033651,1
1459,3403,CER,CPI,886,13,ระดับ 3,2022-09-14 15:39:44.033651,2022-09-14 15:39:44.033651,1
1460,3404,CER,CPI,887,14,ระดับ 4,2022-09-14 15:39:44.033651,2022-09-14 15:39:44.033651,1
1461,3405,CER,CPI,889,15,ระดับ 5,2022-09-14 15:39:44.033651,2022-09-14 15:39:44.033651,1
1462,3406,CER,CPI,888,14,ระดับ 4,2022-09-14 15:39:44.033651,2022-09-14 15:39:44.033651,1
1463,3407,CER,CPI,888,15,ระดับ 5,2022-09-14 15:39:44.033651,2022-09-14 15:39:44.033651,1
1464,3408,CER,CPI,888,16,ระดับ 6,2022-09-14 15:39:44.033651,2022-09-14 15:39:44.033651,1
1465,3409,RUB,RUB,1692,11,ระดับ 1,2022-09-14 15:39:44.033651,2022-09-14 15:39:44.033651,1
1466,3410,RUB,RUB,1692,12,ระดับ 2,2022-09-14 15:39:44.033651,2022-09-14 15:39:44.033651,1
1467,3411,RUB,RUB,1692,13,ระดับ 3,2022-09-14 15:39:44.033651,2022-09-14 15:39:44.033651,1
1468,3412,RUB,RUB,1693,11,ระดับ 1,2022-09-14 15:39:44.034651,2022-09-14 15:39:44.034651,1
1469,3413,RUB,RUB,1693,12,ระดับ 2,2022-09-14 15:39:44.034651,2022-09-14 15:39:44.034651,1
1470,3414,RUB,RUB,1693,13,ระดับ 3,2022-09-14 15:39:44.034651,2022-09-14 15:39:44.034651,1
1471,3415,RUB,RUB,1694,11,ระดับ 1,2022-09-14 15:39:44.034651,2022-09-14 15:39:44.034651,1
1472,3416,RUB,RUB,1694,12,ระดับ 2,2022-09-14 15:39:44.034651,2022-09-14 15:39:44.034651,1
1473,3417,RUB,RUB,1694,13,ระดับ 3,2022-09-14 15:39:44.034651,2022-09-14 15:39:44.034651,1
1474,3418,RUB,RUB,1695,11,ระดับ 1,2022-09-14 15:39:44.034651,2022-09-14 15:39:44.034651,1
1475,3419,RUB,RUB,1695,12,ระดับ 2,2022-09-14 15:39:44.034651,2022-09-14 15:39:44.034651,1
1476,3420,RUB,RUB,1695,13,ระดับ 3,2022-09-14 15:39:44.034651,2022-09-14 15:39:44.034651,1
1477,3421,RUB,RUB,1696,11,ระดับ 1,2022-09-14 15:39:44.034651,2022-09-14 15:39:44.034651,1
1478,3422,RUB,RUB,1696,12,ระดับ 2,2022-09-14 15:39:44.034651,2022-09-14 15:39:44.034651,1
1479,3423,RUB,RUB,1696,13,ระดับ 3,2022-09-14 15:39:44.035651,2022-09-14 15:39:44.035651,1
1480,3424,RUB,RUB,1697,11,ระดับ 1,2022-09-14 15:39:44.035651,2022-09-14 15:39:44.035651,1
1481,3425,RUB,RUB,1697,12,ระดับ 2,2022-09-14 15:39:44.035651,2022-09-14 15:39:44.035651,1
1482,3426,RUB,RUB,1697,13,ระดับ 3,2022-09-14 15:39:44.035651,2022-09-14 15:39:44.035651,1
1483,3427,RUB,RUB,1698,14,ระดับ 4,2022-09-14 15:39:44.035651,2022-09-14 15:39:44.035651,1
1484,3428,RUB,RUB,1698,15,ระดับ 5,2022-09-14 15:39:44.035651,2022-09-14 15:39:44.035651,1
1485,3429,RUB,RUB,1698,16,ระดับ 6,2022-09-14 15:39:44.035651,2022-09-14 15:39:44.035651,1
1486,3430,RUB,RUB,1699,12,ระดับ 2,2022-09-14 15:39:44.035651,2022-09-14 15:39:44.035651,1
1487,3432,RUB,RUB,1699,14,ระดับ 4,2022-09-14 15:39:44.035651,2022-09-14 15:39:44.035651,1
1488,3433,RUB,RUB,1700,13,ระดับ 3,2022-09-14 15:39:44.035651,2022-09-14 15:39:44.035651,1
1489,3434,RUB,RUB,1700,14,ระดับ 4,2022-09-14 15:39:44.035651,2022-09-14 15:39:44.035651,1
1490,3435,ICT,TEL,1837,12,ระดับ 2,2022-09-14 15:39:44.036652,2022-09-14 15:39:44.036652,1
1491,3436,ICT,TEL,1837,13,ระดับ 3,2022-09-14 15:39:44.036723,2022-09-14 15:39:44.036723,1
1492,3445,ICT,IPM,1836,14,ระดับ 4,2022-09-14 15:39:44.036723,2022-09-14 15:39:44.036723,1
1493,3446,ICT,IPM,1836,15,ระดับ 5,2022-09-14 15:39:44.036723,2022-09-14 15:39:44.036723,1
1494,3447,ICT,IPM,1836,16,ระดับ 6,2022-09-14 15:39:44.036723,2022-09-14 15:39:44.036723,1
1495,3448,ICT,IPM,1836,17,ระดับ 7,2022-09-14 15:39:44.036723,2022-09-14 15:39:44.036723,1
1496,3449,HDS,BUE,1844,14,ระดับ 4,2022-09-14 15:39:44.036723,2022-09-14 15:39:44.036723,1
1497,3450,HDS,BUE,1845,14,ระดับ 4,2022-09-14 15:39:44.036723,2022-09-14 15:39:44.036723,1
1498,3453,HDS,BBE,1841,15,ระดับ 5,2022-09-14 15:39:44.036723,2022-09-14 15:39:44.036723,1
1499,3454,HDS,BBE,1841,16,ระดับ 6,2022-09-14 15:39:44.036723,2022-09-14 15:39:44.036723,1
1500,3455,HDS,BBE,1841,17,ระดับ 7,2022-09-14 15:39:44.036723,2022-09-14 15:39:44.036723,1
1501,3456,HDS,BUE,1850,15,ระดับ 5,2022-09-14 15:39:44.036723,2022-09-14 15:39:44.036723,1
1502,3457,HDS,BUE,1850,16,ระดับ 6,2022-09-14 15:39:44.037652,2022-09-14 15:39:44.037652,1
1503,3458,HDS,BUE,1851,15,ระดับ 5,2022-09-14 15:39:44.037652,2022-09-14 15:39:44.037652,1
1504,3459,HDS,BUE,1851,16,ระดับ 6,2022-09-14 15:39:44.037652,2022-09-14 15:39:44.037652,1
1505,3460,HDS,BUE,1852,15,ระดับ 5,2022-09-14 15:39:44.037652,2022-09-14 15:39:44.037652,1
1506,3461,HDS,BUE,1852,16,ระดับ 6,2022-09-14 15:39:44.037652,2022-09-14 15:39:44.037652,1
1507,3462,HDS,BUE,1853,14,ระดับ 4,2022-09-14 15:39:44.037652,2022-09-14 15:39:44.037652,1
1508,3463,HDS,BUE,1854,15,ระดับ 5,2022-09-14 15:39:44.037652,2022-09-14 15:39:44.037652,1
1509,3464,HDS,BUE,1854,16,ระดับ 6,2022-09-14 15:39:44.037652,2022-09-14 15:39:44.037652,1
1510,3465,HDS,BUE,1855,15,ระดับ 5,2022-09-14 15:39:44.037652,2022-09-14 15:39:44.037652,1
1511,3466,HDS,BUE,1855,16,ระดับ 6,2022-09-14 15:39:44.037652,2022-09-14 15:39:44.037652,1
1512,3467,HDS,BUE,1844,13,ระดับ 3,2022-09-14 15:39:44.037652,2022-09-14 15:39:44.037652,1
1513,3468,HDS,BUE,1856,13,ระดับ 3,2022-09-14 15:39:44.038652,2022-09-14 15:39:44.038652,1
1514,3469,HDS,BUE,1857,13,ระดับ 3,2022-09-14 15:39:44.038652,2022-09-14 15:39:44.038652,1
1515,3470,HDS,BUE,1857,14,ระดับ 4,2022-09-14 15:39:44.038652,2022-09-14 15:39:44.038652,1
1516,3471,HDS,BUE,1845,13,ระดับ 3,2022-09-14 15:39:44.038652,2022-09-14 15:39:44.038652,1
1517,3487,TEX,TAI,361,01,ชั้น 1,2022-09-14 15:39:44.038652,2022-09-14 15:39:44.038652,1
1518,3510,EVM,-,1859,13,ระดับ 3,2022-09-14 15:39:44.038652,2022-09-14 15:39:44.038652,1
1519,3511,EVM,-,1859,14,ระดับ 4,2022-09-14 15:39:44.038652,2022-09-14 15:39:44.038652,1
1520,3512,EVM,-,1859,15,ระดับ 5,2022-09-14 15:39:44.038652,2022-09-14 15:39:44.038652,1
1521,3513,EVM,-,1860,13,ระดับ 3,2022-09-14 15:39:44.038652,2022-09-14 15:39:44.038652,1
1522,3514,EVM,-,1860,14,ระดับ 4,2022-09-14 15:39:44.038652,2022-09-14 15:39:44.038652,1
1523,3515,EVM,-,1860,15,ระดับ 5,2022-09-14 15:39:44.038652,2022-09-14 15:39:44.038652,1
1524,3516,EVM,-,1861,13,ระดับ 3,2022-09-14 15:39:44.039652,2022-09-14 15:39:44.039652,1
1525,3517,EVM,-,1861,14,ระดับ 4,2022-09-14 15:39:44.039652,2022-09-14 15:39:44.039652,1
1526,3518,EVM,-,1861,15,ระดับ 5,2022-09-14 15:39:44.039652,2022-09-14 15:39:44.039652,1
1527,3519,TEX,TAI,357,05,ชั้น 5,2022-09-14 15:39:44.039652,2022-09-14 15:39:44.039652,1
1528,3520,TEX,TAI,355,01,ชั้น 1,2022-09-14 15:39:44.039652,2022-09-14 15:39:44.039652,1
1529,3521,GPW,EME,86,13,ระดับ 3,2022-09-14 15:39:44.039652,2022-09-14 15:39:44.039652,1
1530,3522,GPW,EME,84,13,ระดับ 3,2022-09-14 15:39:44.039652,2022-09-14 15:39:44.039652,1
1531,3523,GPW,EME,1862,15,ระดับ 5,2022-09-14 15:39:44.039652,2022-09-14 15:39:44.039652,1
1532,3524,GPW,EME,1863,16,ระดับ 6,2022-09-14 15:39:44.039652,2022-09-14 15:39:44.039652,1
1533,3525,GPW,EME,1864,17,ระดับ 7,2022-09-14 15:39:44.039652,2022-09-14 15:39:44.039652,1
1534,3526,GPW,EME,1865,17,ระดับ 7,2022-09-14 15:39:44.039652,2022-09-14 15:39:44.039652,1
1535,3527,GPW,EME,1866,17,ระดับ 7,2022-09-14 15:39:44.039652,2022-09-14 15:39:44.039652,1
1536,3528,GPW,EME,1867,17,ระดับ 7,2022-09-14 15:39:44.040652,2022-09-14 15:39:44.040652,1
1537,3529,GPW,EME,1868,16,ระดับ 6,2022-09-14 15:39:44.040652,2022-09-14 15:39:44.040652,1
1538,3530,GPW,EME,83,17,ระดับ 7,2022-09-14 15:39:44.040652,2022-09-14 15:39:44.040652,1
1539,3531,GPW,EME,1869,17,ระดับ 7,2022-09-14 15:39:44.040652,2022-09-14 15:39:44.040652,1
1540,3532,GPW,EME,1869,18,ระดับ 8,2022-09-14 15:39:44.040652,2022-09-14 15:39:44.040652,1
1541,3538,GPW,EME,83,16,ระดับ 6,2022-09-14 15:39:44.040652,2022-09-14 15:39:44.040652,1
1542,3539,GPW,SOL,104,13,ระดับ 3,2022-09-14 15:39:44.040652,2022-09-14 15:39:44.040652,1
1543,3540,GPW,SOL,104,14,ระดับ 4,2022-09-14 15:39:44.040652,2022-09-14 15:39:44.040652,1
1544,3541,GPW,SOL,104,15,ระดับ 5,2022-09-14 15:39:44.040652,2022-09-14 15:39:44.040652,1
1545,3542,GPW,SOL,104,16,ระดับ 6,2022-09-14 15:39:44.040652,2022-09-14 15:39:44.040652,1
1546,3543,GPW,SOL,106,14,ระดับ 4,2022-09-14 15:39:44.040652,2022-09-14 15:39:44.040652,1
1547,3544,GPW,SOL,106,15,ระดับ 5,2022-09-14 15:39:44.041652,2022-09-14 15:39:44.041652,1
1548,3545,GPW,SOL,106,16,ระดับ 6,2022-09-14 15:39:44.041652,2022-09-14 15:39:44.041652,1
1549,3546,GPW,SOL,105,12,ระดับ 2,2022-09-14 15:39:44.041652,2022-09-14 15:39:44.041652,1
1550,3547,GPW,SOL,105,13,ระดับ 3,2022-09-14 15:39:44.041652,2022-09-14 15:39:44.041652,1
1551,3548,GPW,SOL,105,14,ระดับ 4,2022-09-14 15:39:44.041652,2022-09-14 15:39:44.041652,1
1552,3549,GPW,EGS,1870,13,ระดับ 3,2022-09-14 15:39:44.041652,2022-09-14 15:39:44.041652,1
1553,3550,GPW,EGS,1871,14,ระดับ 4,2022-09-14 15:39:44.041652,2022-09-14 15:39:44.041652,1
1554,3551,GPW,EGS,1871,15,ระดับ 5,2022-09-14 15:39:44.041652,2022-09-14 15:39:44.041652,1
1555,3552,GPW,EGS,1871,16,ระดับ 6,2022-09-14 15:39:44.041652,2022-09-14 15:39:44.041652,1
1556,3553,GPW,EGS,1872,14,ระดับ 4,2022-09-14 15:39:44.041652,2022-09-14 15:39:44.041652,1
1557,3554,GPW,EGS,1872,15,ระดับ 5,2022-09-14 15:39:44.041652,2022-09-14 15:39:44.041652,1
1558,3555,GPW,EGS,1872,16,ระดับ 6,2022-09-14 15:39:44.042651,2022-09-14 15:39:44.042651,1
1559,3556,GPW,EGS,1873,16,ระดับ 6,2022-09-14 15:39:44.042651,2022-09-14 15:39:44.042651,1
1560,3557,GPW,EGS,1874,14,ระดับ 4,2022-09-14 15:39:44.042651,2022-09-14 15:39:44.042651,1
1561,3558,GPW,EGS,1874,15,ระดับ 5,2022-09-14 15:39:44.042651,2022-09-14 15:39:44.042651,1
1562,3559,GPW,EGS,1875,16,ระดับ 6,2022-09-14 15:39:44.042651,2022-09-14 15:39:44.042651,1
1563,3560,GPW,EGS,1876,14,ระดับ 4,2022-09-14 15:39:44.042651,2022-09-14 15:39:44.042651,1
1564,3561,GPW,EGS,1876,15,ระดับ 5,2022-09-14 15:39:44.042651,2022-09-14 15:39:44.042651,1
1565,3562,GPW,EGS,1876,16,ระดับ 6,2022-09-14 15:39:44.042651,2022-09-14 15:39:44.042651,1
1566,3563,GPW,EGS,1877,14,ระดับ 4,2022-09-14 15:39:44.042651,2022-09-14 15:39:44.042651,1
1567,3564,GPW,EGS,1877,15,ระดับ 5,2022-09-14 15:39:44.042651,2022-09-14 15:39:44.042651,1
1568,3565,GPW,EGS,1877,16,ระดับ 6,2022-09-14 15:39:44.042651,2022-09-14 15:39:44.042651,1
1569,3566,GPW,EGS,1878,14,ระดับ 4,2022-09-14 15:39:44.042651,2022-09-14 15:39:44.042651,1
1570,3567,GPW,EGS,1878,15,ระดับ 5,2022-09-14 15:39:44.043651,2022-09-14 15:39:44.043651,1
1571,3568,GPW,EGS,1878,16,ระดับ 6,2022-09-14 15:39:44.043651,2022-09-14 15:39:44.043651,1
1572,3569,GPW,EGS,1879,14,ระดับ 4,2022-09-14 15:39:44.043651,2022-09-14 15:39:44.043651,1
1573,3570,GPW,EGS,1879,15,ระดับ 5,2022-09-14 15:39:44.043651,2022-09-14 15:39:44.043651,1
1574,3571,GPW,EGS,1879,16,ระดับ 6,2022-09-14 15:39:44.043651,2022-09-14 15:39:44.043651,1
1575,3572,GPW,EGS,1880,15,ระดับ 5,2022-09-14 15:39:44.043651,2022-09-14 15:39:44.043651,1
1576,3573,GPW,EGS,1881,15,ระดับ 5,2022-09-14 15:39:44.043651,2022-09-14 15:39:44.043651,1
1577,3574,GPW,EGS,1882,15,ระดับ 5,2022-09-14 15:39:44.043651,2022-09-14 15:39:44.043651,1
1578,3575,GPW,EGS,1883,15,ระดับ 5,2022-09-14 15:39:44.043651,2022-09-14 15:39:44.043651,1
1579,3576,GPW,EGS,1884,15,ระดับ 5,2022-09-14 15:39:44.043651,2022-09-14 15:39:44.043651,1
1580,3577,GPW,EGS,1885,15,ระดับ 5,2022-09-14 15:39:44.043651,2022-09-14 15:39:44.043651,1
1581,3578,GPW,EGS,1886,15,ระดับ 5,2022-09-14 15:39:44.044652,2022-09-14 15:39:44.044652,1
1582,3579,ARC,AGE,548,12,ระดับ 2,2022-09-14 15:39:44.044652,2022-09-14 15:39:44.044652,1
1583,3581,WEL,SAM,1895,12,ระดับ 2,2022-09-14 15:39:44.044652,2022-09-14 15:39:44.044652,1
1584,3582,WEL,SAM,1895,13,ระดับ 3,2022-09-14 15:39:44.044652,2022-09-14 15:39:44.044652,1
1585,3583,WEL,PTL,1896,12,ระดับ 2,2022-09-14 15:39:44.044652,2022-09-14 15:39:44.044652,1
1586,3584,WEL,PTL,1896,13,ระดับ 3,2022-09-14 15:39:44.044652,2022-09-14 15:39:44.044652,1
1587,3585,WEL,VHM,1897,12,ระดับ 2,2022-09-14 15:39:44.044652,2022-09-14 15:39:44.044652,1
1588,3586,WEL,VHM,1897,13,ระดับ 3,2022-09-14 15:39:44.044652,2022-09-14 15:39:44.044652,1
1589,3595,LOG,TRM,1899,11,ระดับ 1,2022-09-14 15:39:44.044652,2022-09-14 15:39:44.044652,1
1590,3596,LOG,TRM,1899,12,ระดับ 2,2022-09-14 15:39:44.044652,2022-09-14 15:39:44.044652,1
1591,3597,LOG,TRM,1899,13,ระดับ 3,2022-09-14 15:39:44.044652,2022-09-14 15:39:44.044652,1
1592,3598,LOG,TRM,1899,14,ระดับ 4,2022-09-14 15:39:44.044652,2022-09-14 15:39:44.044652,1
1593,3599,LOG,TRM,1900,15,ระดับ 5,2022-09-14 15:39:44.045651,2022-09-14 15:39:44.045651,1
1594,3600,LOG,TRM,1900,16,ระดับ 6,2022-09-14 15:39:44.045651,2022-09-14 15:39:44.045651,1
1595,3601,LOG,TRM,1900,17,ระดับ 7,2022-09-14 15:39:44.045651,2022-09-14 15:39:44.045651,1
1596,3606,LOG,TRM,1909,13,ระดับ 3,2022-09-14 15:39:44.045651,2022-09-14 15:39:44.045651,1
1597,3607,LOG,TRM,1909,14,ระดับ 4,2022-09-14 15:39:44.045651,2022-09-14 15:39:44.045651,1
1598,3608,LOG,TRM,1910,15,ระดับ 5,2022-09-14 15:39:44.045651,2022-09-14 15:39:44.045651,1
1599,3609,LOG,TRM,1910,16,ระดับ 6,2022-09-14 15:39:44.045651,2022-09-14 15:39:44.045651,1
1600,3610,LOG,FDD,1194,14,ระดับ 4,2022-09-14 15:39:44.045651,2022-09-14 15:39:44.045651,1
1601,3611,LOG,WII,1911,13,ระดับ 3,2022-09-14 15:39:44.045651,2022-09-14 15:39:44.045651,1
1602,3612,LOG,WII,1911,14,ระดับ 4,2022-09-14 15:39:44.045651,2022-09-14 15:39:44.045651,1
1603,3613,RTS,DSB,478,16,ระดับ 6,2022-09-14 15:39:44.045651,2022-09-14 15:39:44.045651,1
1604,3614,RTS,DSB,478,17,ระดับ 7,2022-09-14 15:39:44.046652,2022-09-14 15:39:44.046652,1
1605,3615,RTS,DSB,478,18,ระดับ 8,2022-09-14 15:39:44.046652,2022-09-14 15:39:44.046652,1
1606,3616,RTS,DSB,477,14,ระดับ 4,2022-09-14 15:39:44.046652,2022-09-14 15:39:44.046652,1
1607,3617,RTS,DSB,477,15,ระดับ 5,2022-09-14 15:39:44.046652,2022-09-14 15:39:44.046652,1
1608,3618,RTS,DSB,477,16,ระดับ 6,2022-09-14 15:39:44.046652,2022-09-14 15:39:44.046652,1
1609,3619,RTS,DSB,476,13,ระดับ 3,2022-09-14 15:39:44.046652,2022-09-14 15:39:44.046652,1
1610,3620,RTS,DSB,476,14,ระดับ 4,2022-09-14 15:39:44.046652,2022-09-14 15:39:44.046652,1
1611,3621,RTS,DSB,476,15,ระดับ 5,2022-09-14 15:39:44.046652,2022-09-14 15:39:44.046652,1
1612,3622,RTS,DSB,476,16,ระดับ 6,2022-09-14 15:39:44.046652,2022-09-14 15:39:44.046652,1
1613,3623,RTS,DSB,480,14,ระดับ 4,2022-09-14 15:39:44.046652,2022-09-14 15:39:44.046652,1
1614,3624,RTS,DSB,480,15,ระดับ 5,2022-09-14 15:39:44.046652,2022-09-14 15:39:44.046652,1
1615,3625,RTS,DSB,480,16,ระดับ 6,2022-09-14 15:39:44.047652,2022-09-14 15:39:44.047652,1
1616,3626,RTS,DSB,480,17,ระดับ 7,2022-09-14 15:39:44.047652,2022-09-14 15:39:44.047652,1
1617,3627,RTS,DSB,479,13,ระดับ 3,2022-09-14 15:39:44.047652,2022-09-14 15:39:44.047652,1
1618,3628,RTS,DSB,479,14,ระดับ 4,2022-09-14 15:39:44.047652,2022-09-14 15:39:44.047652,1
1619,3629,RTS,DSB,479,15,ระดับ 5,2022-09-14 15:39:44.047652,2022-09-14 15:39:44.047652,1
1620,3630,RTS,DSB,479,16,ระดับ 6,2022-09-14 15:39:44.047652,2022-09-14 15:39:44.047652,1
1621,3631,PHO,PGL,686,12,ระดับ 2,2022-09-14 15:39:44.047652,2022-09-14 15:39:44.047652,1
1622,3632,PHO,PGL,686,13,ระดับ 3,2022-09-14 15:39:44.047652,2022-09-14 15:39:44.047652,1
1623,3633,PHO,PGL,686,14,ระดับ 4,2022-09-14 15:39:44.047652,2022-09-14 15:39:44.047652,1
1624,3634,PHO,PGL,688,14,ระดับ 4,2022-09-14 15:39:44.047652,2022-09-14 15:39:44.047652,1
1625,3635,PHO,PGL,688,15,ระดับ 5,2022-09-14 15:39:44.047652,2022-09-14 15:39:44.047652,1
1626,3636,PHO,PGL,689,14,ระดับ 4,2022-09-14 15:39:44.048652,2022-09-14 15:39:44.048652,1
1627,3637,PHO,PGL,689,15,ระดับ 5,2022-09-14 15:39:44.048652,2022-09-14 15:39:44.048652,1
1628,3638,PHO,PGL,687,14,ระดับ 4,2022-09-14 15:39:44.048652,2022-09-14 15:39:44.048652,1
1629,3639,PHO,PGL,687,15,ระดับ 5,2022-09-14 15:39:44.048652,2022-09-14 15:39:44.048652,1
1630,3640,PHO,PGL,691,14,ระดับ 4,2022-09-14 15:39:44.048652,2022-09-14 15:39:44.048652,1
1631,3641,PHO,PGL,691,15,ระดับ 5,2022-09-14 15:39:44.048652,2022-09-14 15:39:44.048652,1
1632,3642,PHO,PGL,692,14,ระดับ 4,2022-09-14 15:39:44.048652,2022-09-14 15:39:44.048652,1
1633,3643,PHO,PGL,692,15,ระดับ 5,2022-09-14 15:39:44.048652,2022-09-14 15:39:44.048652,1
1634,3644,PHO,PGL,690,14,ระดับ 4,2022-09-14 15:39:44.048652,2022-09-14 15:39:44.048652,1
1635,3645,PHO,PGL,690,15,ระดับ 5,2022-09-14 15:39:44.048652,2022-09-14 15:39:44.048652,1
1636,3646,PHO,PGL,690,16,ระดับ 6,2022-09-14 15:39:44.048652,2022-09-14 15:39:44.048652,1
1637,3647,WEL,VHM,518,12,ระดับ 2,2022-09-14 15:39:44.049652,2022-09-14 15:39:44.049652,1
1638,3649,MIC,MTM,1917,13,ระดับ 3,2022-09-14 15:39:44.049652,2022-09-14 15:39:44.049652,1
1639,3650,MIC,MTM,1917,14,ระดับ 4,2022-09-14 15:39:44.049652,2022-09-14 15:39:44.049652,1
1640,3653,MIC,MTM,1917,15,ระดับ 5,2022-09-14 15:39:44.049652,2022-09-14 15:39:44.049652,1
1641,3654,MIC,MSE,1918,13,ระดับ 3,2022-09-14 15:39:44.049652,2022-09-14 15:39:44.049652,1
1642,3655,MIC,MSE,1918,14,ระดับ 4,2022-09-14 15:39:44.049652,2022-09-14 15:39:44.049652,1
1643,3656,MIC,MSE,1918,15,ระดับ 5,2022-09-14 15:39:44.049652,2022-09-14 15:39:44.049652,1
1644,3657,MIC,VNM,1919,14,ระดับ 4,2022-09-14 15:39:44.049652,2022-09-14 15:39:44.049652,1
1645,3658,MIC,VNM,1919,15,ระดับ 5,2022-09-14 15:39:44.049652,2022-09-14 15:39:44.049652,1
1646,3659,MIC,VNM,1919,16,ระดับ 6,2022-09-14 15:39:44.049652,2022-09-14 15:39:44.049652,1
1647,3660,MIC,RTM,1920,13,ระดับ 3,2022-09-14 15:39:44.049652,2022-09-14 15:39:44.049652,1
1648,3661,MIC,RTM,1920,14,ระดับ 4,2022-09-14 15:39:44.050652,2022-09-14 15:39:44.050652,1
1649,3662,MIC,RTM,1920,15,ระดับ 5,2022-09-14 15:39:44.050652,2022-09-14 15:39:44.050652,1
1650,3663,MIC,EVM,1921,14,ระดับ 4,2022-09-14 15:39:44.050652,2022-09-14 15:39:44.050652,1
1651,3664,MIC,EVM,1921,15,ระดับ 5,2022-09-14 15:39:44.050652,2022-09-14 15:39:44.050652,1
1652,3672,PHO,PGL,1913,12,ระดับ 2,2022-09-14 15:39:44.050652,2022-09-14 15:39:44.050652,1
1653,3673,PHO,PGL,1913,13,ระดับ 3,2022-09-14 15:39:44.050652,2022-09-14 15:39:44.050652,1
1654,3674,PHO,PGL,1913,14,ระดับ 4,2022-09-14 15:39:44.050652,2022-09-14 15:39:44.050652,1
